Record_ID,Date,Asset,Field_Group,Watercut_Pct,Data_Type,Original_Watercut_Pct,Watercut_Adjusted,Oil_Rate_BOPD,Oil_Rate_Type
8117,2025-11-07,HUT (URAN),Heera-Uran Complex,44.5,Estimated,16.3,Yes,204.0,Synthetic
8129,2025-11-08,HUT (URAN),Heera-Uran Complex,45.6,Estimated,16.3,Yes,207.4,Synthetic
8141,2025-11-09,HUT (URAN),Heera-Uran Complex,46.6,Estimated,16.3,Yes,200.6,Synthetic
8153,2025-11-10,HUT (URAN),Heera-Uran Complex,46.3,Estimated,16.3,Yes,202.0,Synthetic
8165,2025-11-11,HUT (URAN),Heera-Uran Complex,47.7,Estimated,16.3,Yes,197.9,Synthetic
8177,2025-11-12,HUT (URAN),Heera-Uran Complex,46.5,Estimated,16.3,Yes,194.9,Synthetic
8189,2025-11-13,HUT (URAN),Heera-Uran Complex,46.8,Estimated,16.3,Yes,203.7,Synthetic
8201,2025-11-14,HUT (URAN),Heera-Uran Complex,48.3,Estimated,16.3,Yes,203.8,Synthetic
8213,2025-11-15,HUT (URAN),Heera-Uran Complex,49.1,Estimated,16.3,Yes,201.9,Synthetic
8225,2025-11-16,HUT (URAN),Heera-Uran Complex,49.4,Estimated,16.3,Yes,202.9,Synthetic
8237,2025-11-17,HUT (URAN),Heera-Uran Complex,48.7,Estimated,16.3,Yes,200.8,Synthetic
8249,2025-11-18,HUT (URAN),Heera-Uran Complex,50.4,Estimated,16.3,Yes,192.9,Synthetic
8261,2025-11-19,HUT (URAN),Heera-Uran Complex,50.2,Estimated,16.3,Yes,200.9,Synthetic
8273,2025-11-20,HUT (URAN),Heera-Uran Complex,51.9,Estimated,16.3,Yes,185.3,Synthetic
8285,2025-11-21,HUT (URAN),Heera-Uran Complex,52.2,Estimated,16.3,Yes,187.3,Synthetic
8297,2025-11-22,HUT (URAN),Heera-Uran Complex,51.9,Estimated,16.3,Yes,187.0,Synthetic
8309,2025-11-23,HUT (URAN),Heera-Uran Complex,52.7,Estimated,16.3,Yes,197.3,Synthetic
8321,2025-11-24,HUT (URAN),Heera-Uran Complex,52.8,Estimated,16.3,Yes,196.1,Synthetic
8333,2025-11-25,HUT (URAN),Heera-Uran Complex,53.9,Estimated,16.3,Yes,191.6,Synthetic
8345,2025-11-26,HUT (URAN),Heera-Uran Complex,55.0,Estimated,16.3,Yes,192.9,Synthetic
8357,2025-11-27,HUT (URAN),Heera-Uran Complex,54.3,Estimated,16.3,Yes,182.7,Synthetic
8369,2025-11-28,HUT (URAN),Heera-Uran Complex,55.7,Estimated,16.3,Yes,187.3,Synthetic
8381,2025-11-29,HUT (URAN),Heera-Uran Complex,55.5,Estimated,16.3,Yes,184.7,Synthetic
8393,2025-11-30,HUT (URAN),Heera-Uran Complex,55.8,Estimated,16.3,Yes,189.3,Synthetic
8405,2025-12-01,HUT (URAN),Heera-Uran Complex,56.7,Estimated,16.3,Yes,182.4,Synthetic
8417,2025-12-02,HUT (URAN),Heera-Uran Complex,56.6,Estimated,16.3,Yes,180.8,Synthetic
8429,2025-12-03,HUT (URAN),Heera-Uran Complex,57.3,Estimated,16.3,Yes,184.6,Synthetic
8441,2025-12-04,HUT (URAN),Heera-Uran Complex,57.3,Estimated,16.3,Yes,186.1,Synthetic
8453,2025-12-05,HUT (URAN),Heera-Uran Complex,59.7,Estimated,16.3,Yes,174.0,Synthetic
8465,2025-12-06,HUT (URAN),Heera-Uran Complex,58.9,Estimated,16.3,Yes,178.2,Synthetic
8477,2025-12-07,HUT (URAN),Heera-Uran Complex,58.9,Estimated,16.3,Yes,172.6,Synthetic
8489,2025-12-08,HUT (URAN),Heera-Uran Complex,59.8,Estimated,16.3,Yes,163.4,Synthetic
8501,2025-12-09,HUT (URAN),Heera-Uran Complex,60.0,Estimated,16.3,Yes,177.2,Synthetic
8513,2025-12-10,HUT (URAN),Heera-Uran Complex,60.4,Estimated,16.3,Yes,178.5,Synthetic
8525,2025-12-11,HUT (URAN),Heera-Uran Complex,61.2,Estimated,16.3,Yes,175.2,Synthetic
8537,2025-12-12,HUT (URAN),Heera-Uran Complex,61.7,Estimated,16.3,Yes,162.8,Synthetic
8549,2025-12-13,HUT (URAN),Heera-Uran Complex,61.3,Estimated,16.3,Yes,171.4,Synthetic
8561,2025-12-14,HUT (URAN),Heera-Uran Complex,61.6,Estimated,16.3,Yes,161.1,Synthetic
8573,2025-12-15,HUT (URAN),Heera-Uran Complex,62.1,Estimated,16.3,Yes,178.6,Synthetic
8585,2025-12-16,HUT (URAN),Heera-Uran Complex,61.3,Estimated,16.3,Yes,166.8,Synthetic
8597,2025-12-17,HUT (URAN),Heera-Uran Complex,62.1,Estimated,16.3,Yes,177.5,Synthetic
8609,2025-12-18,HUT (URAN),Heera-Uran Complex,64.1,Estimated,16.3,Yes,172.7,Synthetic
8621,2025-12-19,HUT (URAN),Heera-Uran Complex,64.6,Estimated,16.3,Yes,162.5,Synthetic
8633,2025-12-20,HUT (URAN),Heera-Uran Complex,63.8,Estimated,16.3,Yes,162.2,Synthetic
8645,2025-12-21,HUT (URAN),Heera-Uran Complex,64.6,Estimated,16.3,Yes,168.3,Synthetic
8657,2025-12-22,HUT (URAN),Heera-Uran Complex,64.7,Estimated,16.3,Yes,161.9,Synthetic
8669,2025-12-23,HUT (URAN),Heera-Uran Complex,66.7,Estimated,16.3,Yes,163.5,Synthetic
8681,2025-12-24,HUT (URAN),Heera-Uran Complex,65.8,Estimated,16.3,Yes,161.7,Synthetic
8693,2025-12-25,HUT (URAN),Heera-Uran Complex,65.3,Estimated,16.3,Yes,155.7,Synthetic
8705,2025-12-26,HUT (URAN),Heera-Uran Complex,65.1,Estimated,16.3,Yes,153.6,Synthetic
8717,2025-12-27,HUT (URAN),Heera-Uran Complex,65.0,Estimated,16.3,Yes,165.6,Synthetic
8729,2025-12-28,HUT (URAN),Heera-Uran Complex,66.3,Estimated,16.3,Yes,159.7,Synthetic
8741,2025-12-29,HUT (URAN),Heera-Uran Complex,66.0,Estimated,16.3,Yes,159.9,Synthetic
8753,2025-12-30,HUT (URAN),Heera-Uran Complex,65.8,Estimated,16.3,Yes,166.0,Synthetic
8765,2025-12-31,HUT (URAN),Heera-Uran Complex,66.5,Estimated,16.3,Yes,167.1,Synthetic
8777,2026-01-01,HUT (URAN),Heera-Uran Complex,66.5,Estimated,16.3,Yes,159.8,Synthetic
8789,2026-01-02,HUT (URAN),Heera-Uran Complex,68.4,Estimated,16.3,Yes,156.7,Synthetic
8801,2026-01-03,HUT (URAN),Heera-Uran Complex,68.1,Estimated,16.3,Yes,160.8,Synthetic
8813,2026-01-04,HUT (URAN),Heera-Uran Complex,67.8,Estimated,16.3,Yes,152.2,Synthetic
8825,2026-01-05,HUT (URAN),Heera-Uran Complex,68.9,Estimated,16.3,Yes,157.9,Synthetic
8837,2026-01-06,HUT (URAN),Heera-Uran Complex,68.2,Estimated,16.3,Yes,160.2,Synthetic
8849,2026-01-07,HUT (URAN),Heera-Uran Complex,67.8,Estimated,16.3,Yes,161.2,Synthetic
8861,2026-01-08,HUT (URAN),Heera-Uran Complex,69.5,Estimated,16.3,Yes,146.3,Synthetic
8873,2026-01-09,HUT (URAN),Heera-Uran Complex,69.0,Estimated,16.3,Yes,152.3,Synthetic
8885,2026-01-10,HUT (URAN),Heera-Uran Complex,68.3,Estimated,16.3,Yes,152.4,Synthetic
8897,2026-01-11,HUT (URAN),Heera-Uran Complex,69.0,Estimated,16.3,Yes,155.8,Synthetic
8909,2026-01-12,HUT (URAN),Heera-Uran Complex,68.7,Estimated,16.3,Yes,157.8,Synthetic
8921,2026-01-13,HUT (URAN),Heera-Uran Complex,68.6,Estimated,16.3,Yes,162.4,Synthetic
8933,2026-01-14,HUT (URAN),Heera-Uran Complex,70.1,Estimated,16.3,Yes,150.9,Synthetic
8945,2026-01-15,HUT (URAN),Heera-Uran Complex,70.8,Estimated,16.3,Yes,149.7,Synthetic
8957,2026-01-16,HUT (URAN),Heera-Uran Complex,69.0,Estimated,16.3,Yes,159.5,Synthetic
8969,2026-01-17,HUT (URAN),Heera-Uran Complex,70.3,Estimated,16.3,Yes,153.6,Synthetic
8981,2026-01-18,HUT (URAN),Heera-Uran Complex,69.7,Estimated,16.3,Yes,158.6,Synthetic
8993,2026-01-19,HUT (URAN),Heera-Uran Complex,70.0,Estimated,16.3,Yes,153.5,Synthetic
9005,2026-01-20,HUT (URAN),Heera-Uran Complex,70.0,Estimated,16.3,Yes,146.7,Synthetic
9017,2026-01-21,HUT (URAN),Heera-Uran Complex,70.0,Estimated,16.3,Yes,145.7,Synthetic
9029,2026-01-22,HUT (URAN),Heera-Uran Complex,70.7,Estimated,16.3,Yes,143.5,Synthetic
9041,2026-01-23,HUT (URAN),Heera-Uran Complex,70.2,Estimated,16.3,Yes,154.0,Synthetic
9053,2026-01-24,HUT (URAN),Heera-Uran Complex,71.0,Estimated,16.3,Yes,155.0,Synthetic
9065,2026-01-25,HUT (URAN),Heera-Uran Complex,70.9,Estimated,16.3,Yes,157.9,Synthetic
9077,2026-01-26,HUT (URAN),Heera-Uran Complex,70.9,Estimated,16.3,Yes,153.2,Synthetic
9089,2026-01-27,HUT (URAN),Heera-Uran Complex,70.6,Estimated,16.3,Yes,154.8,Synthetic
9101,2026-01-28,HUT (URAN),Heera-Uran Complex,70.9,Estimated,16.3,Yes,146.4,Synthetic
9113,2026-01-29,HUT (URAN),Heera-Uran Complex,71.8,Estimated,16.3,Yes,142.4,Synthetic
9125,2026-01-30,HUT (URAN),Heera-Uran Complex,71.8,Estimated,16.3,Yes,151.1,Synthetic
9137,2026-01-31,HUT (URAN),Heera-Uran Complex,71.0,Estimated,16.3,Yes,150.0,Synthetic
9149,2026-02-01,HUT (URAN),Heera-Uran Complex,71.7,Estimated,16.3,Yes,147.5,Synthetic
9161,2026-02-02,HUT (URAN),Heera-Uran Complex,72.2,Estimated,16.3,Yes,147.8,Synthetic
9173,2026-02-03,HUT (URAN),Heera-Uran Complex,70.8,Estimated,16.3,Yes,149.2,Synthetic
9185,2026-02-04,HUT (URAN),Heera-Uran Complex,72.2,Estimated,16.3,Yes,151.3,Synthetic
9197,2026-02-05,HUT (URAN),Heera-Uran Complex,71.5,Estimated,16.3,Yes,152.1,Synthetic
9209,2026-02-06,HUT (URAN),Heera-Uran Complex,72.4,Estimated,16.3,Yes,147.4,Synthetic
9221,2026-02-07,HUT (URAN),Heera-Uran Complex,71.6,Estimated,16.3,Yes,149.5,Synthetic
9233,2026-02-08,HUT (URAN),Heera-Uran Complex,71.1,Estimated,16.3,Yes,148.5,Synthetic
9245,2026-02-09,HUT (URAN),Heera-Uran Complex,71.2,Estimated,16.3,Yes,143.9,Synthetic
9257,2026-02-10,HUT (URAN),Heera-Uran Complex,72.3,Estimated,16.3,Yes,147.6,Synthetic
9269,2026-02-11,HUT (URAN),Heera-Uran Complex,72.5,Estimated,16.3,Yes,137.8,Synthetic
9281,2026-02-12,HUT (URAN),Heera-Uran Complex,71.9,Estimated,16.3,Yes,148.9,Synthetic
9293,2026-02-13,HUT (URAN),Heera-Uran Complex,72.8,Estimated,16.3,Yes,137.9,Synthetic
9305,2026-02-14,HUT (URAN),Heera-Uran Complex,71.5,Estimated,16.3,Yes,145.7,Synthetic
9317,2026-02-15,HUT (URAN),Heera-Uran Complex,72.5,Estimated,16.3,Yes,139.3,Synthetic
9329,2026-02-16,HUT (URAN),Heera-Uran Complex,71.9,Estimated,16.3,Yes,145.9,Synthetic
9341,2026-02-17,HUT (URAN),Heera-Uran Complex,72.3,Estimated,16.3,Yes,142.6,Synthetic
9353,2026-02-18,HUT (URAN),Heera-Uran Complex,72.7,Estimated,16.3,Yes,135.3,Synthetic
9365,2026-02-19,HUT (URAN),Heera-Uran Complex,72.2,Estimated,16.3,Yes,144.3,Synthetic
9377,2026-02-20,HUT (URAN),Heera-Uran Complex,72.6,Estimated,16.3,Yes,139.3,Synthetic
9389,2026-02-21,HUT (URAN),Heera-Uran Complex,73.4,Estimated,16.3,Yes,144.2,Synthetic
9401,2026-02-22,HUT (URAN),Heera-Uran Complex,72.5,Estimated,16.3,Yes,141.5,Synthetic
9413,2026-02-23,HUT (URAN),Heera-Uran Complex,73.4,Estimated,16.3,Yes,141.8,Synthetic
9425,2026-02-24,HUT (URAN),Heera-Uran Complex,72.3,Estimated,16.3,Yes,137.3,Synthetic
6,2024-01-01,ICP,Mumbai High Complex,4.2,Actual,4.2,No,2905.1,Synthetic
18,2024-01-02,ICP,Mumbai High Complex,4.5,Actual,4.5,No,2909.4,Synthetic
30,2024-01-03,ICP,Mumbai High Complex,4.2,Actual,4.2,No,3028.5,Synthetic
42,2024-01-04,ICP,Mumbai High Complex,5.0,Actual,5.0,No,3084.7,Synthetic
54,2024-01-05,ICP,Mumbai High Complex,4.5,Actual,4.5,No,2871.7,Synthetic
66,2024-01-06,ICP,Mumbai High Complex,5.0,Actual,5.0,No,3026.8,Synthetic
78,2024-01-07,ICP,Mumbai High Complex,4.5,Actual,4.5,No,2746.7,Synthetic
90,2024-01-08,ICP,Mumbai High Complex,4.6,Actual,4.6,No,2828.8,Synthetic
102,2024-01-09,ICP,Mumbai High Complex,4.2,Actual,4.2,No,2853.6,Synthetic
114,2024-01-10,ICP,Mumbai High Complex,4.5,Actual,4.5,No,2811.9,Synthetic
126,2024-01-11,ICP,Mumbai High Complex,5.0,Actual,5.0,No,2781.4,Synthetic
138,2024-01-12,ICP,Mumbai High Complex,6.4,Actual,6.4,No,2930.5,Synthetic
150,2024-01-13,ICP,Mumbai High Complex,4.4,Actual,4.4,No,2906.5,Synthetic
162,2024-01-14,ICP,Mumbai High Complex,4.7,Actual,4.7,No,2951.1,Synthetic
174,2024-01-15,ICP,Mumbai High Complex,4.6,Actual,4.6,No,2977.6,Synthetic
186,2024-01-16,ICP,Mumbai High Complex,5.0,Actual,5.0,No,2931.4,Synthetic
198,2024-01-17,ICP,Mumbai High Complex,5.1,Actual,5.1,No,2961.5,Synthetic
210,2024-01-18,ICP,Mumbai High Complex,4.5,Actual,4.5,No,2905.6,Synthetic
222,2024-01-19,ICP,Mumbai High Complex,4.6,Actual,4.6,No,2804.1,Synthetic
234,2024-01-20,ICP,Mumbai High Complex,4.5,Actual,4.5,No,2999.2,Synthetic
246,2024-01-21,ICP,Mumbai High Complex,4.6,Actual,4.6,No,2851.6,Synthetic
258,2024-01-22,ICP,Mumbai High Complex,4.8,Actual,4.8,No,2815.9,Synthetic
270,2024-01-23,ICP,Mumbai High Complex,4.8,Actual,4.8,No,2879.4,Synthetic
282,2024-01-24,ICP,Mumbai High Complex,5.1,Actual,5.1,No,2808.6,Synthetic
294,2024-01-25,ICP,Mumbai High Complex,5.0,Actual,5.0,No,2850.7,Synthetic
306,2024-01-26,ICP,Mumbai High Complex,5.0,Actual,5.0,No,2914.3,Synthetic
318,2024-01-27,ICP,Mumbai High Complex,5.1,Actual,5.1,No,2910.7,Synthetic
330,2024-01-28,ICP,Mumbai High Complex,5.2,Actual,5.2,No,2799.1,Synthetic
342,2024-01-29,ICP,Mumbai High Complex,6.0,Actual,6.0,No,2819.3,Synthetic
354,2024-01-30,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2952.7,Synthetic
366,2024-01-31,ICP,Mumbai High Complex,5.6,Actual,5.6,No,2905.7,Synthetic
378,2024-02-01,ICP,Mumbai High Complex,5.0,Actual,5.0,No,3049.1,Synthetic
390,2024-02-02,ICP,Mumbai High Complex,7.0,Actual,7.0,No,2936.0,Synthetic
402,2024-02-03,ICP,Mumbai High Complex,5.0,Actual,5.0,No,2964.1,Synthetic
414,2024-02-04,ICP,Mumbai High Complex,6.0,Actual,6.0,No,2728.7,Synthetic
426,2024-02-05,ICP,Mumbai High Complex,6.0,Actual,6.0,No,2910.1,Synthetic
438,2024-02-06,ICP,Mumbai High Complex,5.0,Actual,5.0,No,2854.2,Synthetic
450,2024-02-07,ICP,Mumbai High Complex,5.5,Actual,5.5,No,2801.2,Synthetic
462,2024-02-08,ICP,Mumbai High Complex,5.0,Actual,5.0,No,2868.4,Synthetic
474,2024-02-09,ICP,Mumbai High Complex,5.0,Actual,5.0,No,2932.6,Synthetic
486,2024-02-10,ICP,Mumbai High Complex,6.0,Actual,6.0,No,2875.8,Synthetic
498,2024-02-11,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2761.1,Synthetic
510,2024-02-12,ICP,Mumbai High Complex,6.5,Actual,6.5,No,2883.4,Synthetic
522,2024-02-13,ICP,Mumbai High Complex,5.4,Actual,5.4,No,2781.7,Synthetic
534,2024-02-14,ICP,Mumbai High Complex,5.4,Actual,5.4,No,2852.1,Synthetic
546,2024-02-15,ICP,Mumbai High Complex,5.0,Actual,5.0,No,2811.9,Synthetic
558,2024-02-16,ICP,Mumbai High Complex,5.6,Actual,5.6,No,2807.3,Synthetic
570,2024-02-17,ICP,Mumbai High Complex,5.0,Actual,5.0,No,2898.3,Synthetic
582,2024-02-18,ICP,Mumbai High Complex,5.6,Actual,5.6,No,2733.2,Synthetic
594,2024-02-19,ICP,Mumbai High Complex,5.5,Actual,5.5,No,2985.1,Synthetic
606,2024-02-20,ICP,Mumbai High Complex,7.0,Actual,7.0,No,2641.6,Synthetic
618,2024-02-21,ICP,Mumbai High Complex,5.2,Actual,5.2,No,2770.1,Synthetic
630,2024-02-22,ICP,Mumbai High Complex,6.6,Actual,6.6,No,2827.1,Synthetic
642,2024-02-23,ICP,Mumbai High Complex,5.4,Actual,5.4,No,2862.2,Synthetic
654,2024-02-24,ICP,Mumbai High Complex,5.5,Actual,5.5,No,2800.5,Synthetic
666,2024-02-25,ICP,Mumbai High Complex,5.0,Actual,5.0,No,2809.8,Synthetic
678,2024-02-26,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2835.7,Synthetic
690,2024-02-27,ICP,Mumbai High Complex,5.1,Actual,5.1,No,2789.0,Synthetic
702,2024-02-28,ICP,Mumbai High Complex,5.2,Actual,5.2,No,2921.8,Synthetic
714,2024-02-29,ICP,Mumbai High Complex,5.4,Actual,5.4,No,2869.6,Synthetic
726,2024-03-01,ICP,Mumbai High Complex,5.3,Actual,5.3,No,2871.7,Synthetic
738,2024-03-02,ICP,Mumbai High Complex,5.5,Actual,5.5,No,2712.0,Synthetic
750,2024-03-03,ICP,Mumbai High Complex,8.0,Actual,8.0,No,2744.6,Synthetic
762,2024-03-04,ICP,Mumbai High Complex,5.4,Actual,5.4,No,2764.8,Synthetic
774,2024-03-05,ICP,Mumbai High Complex,6.1,Actual,6.1,No,2692.9,Synthetic
786,2024-03-06,ICP,Mumbai High Complex,5.5,Actual,5.5,No,2813.9,Synthetic
798,2024-03-07,ICP,Mumbai High Complex,5.8,Actual,5.8,No,2732.1,Synthetic
810,2024-03-08,ICP,Mumbai High Complex,5.6,Actual,5.6,No,2832.3,Synthetic
822,2024-03-09,ICP,Mumbai High Complex,7.0,Actual,7.0,No,2665.0,Synthetic
834,2024-03-10,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2914.6,Synthetic
846,2024-03-11,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2694.9,Synthetic
858,2024-03-12,ICP,Mumbai High Complex,6.3,Actual,6.3,No,2775.8,Synthetic
870,2024-03-13,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2827.3,Synthetic
882,2024-03-14,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2715.3,Synthetic
894,2024-03-15,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2830.9,Synthetic
906,2024-03-16,ICP,Mumbai High Complex,7.1,Actual,7.1,No,2635.2,Synthetic
918,2024-03-17,ICP,Mumbai High Complex,7.1,Actual,7.1,No,2853.0,Synthetic
930,2024-03-18,ICP,Mumbai High Complex,5.4,Actual,5.4,No,2759.4,Synthetic
942,2024-03-19,ICP,Mumbai High Complex,5.1,Actual,5.1,No,2711.3,Synthetic
954,2024-03-20,ICP,Mumbai High Complex,5.0,Actual,5.0,No,2735.2,Synthetic
966,2024-03-21,ICP,Mumbai High Complex,4.8,Actual,4.8,No,2827.8,Synthetic
978,2024-03-22,ICP,Mumbai High Complex,5.5,Actual,5.5,No,2699.5,Synthetic
990,2024-03-23,ICP,Mumbai High Complex,5.2,Actual,5.2,No,2688.3,Synthetic
1002,2024-03-24,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2721.9,Synthetic
1014,2024-03-25,ICP,Mumbai High Complex,5.8,Actual,5.8,No,2639.7,Synthetic
1026,2024-03-26,ICP,Mumbai High Complex,6.8,Actual,6.8,No,2867.0,Synthetic
1038,2024-03-27,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2683.9,Synthetic
1050,2024-03-28,ICP,Mumbai High Complex,6.5,Actual,6.5,No,2786.6,Synthetic
1062,2024-03-29,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2746.0,Synthetic
1074,2024-03-30,ICP,Mumbai High Complex,6.4,Actual,6.4,No,2635.6,Synthetic
1086,2024-03-31,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2720.9,Synthetic
1098,2024-04-01,ICP,Mumbai High Complex,6.8,Actual,6.8,No,2768.8,Synthetic
1110,2024-04-02,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2701.6,Synthetic
1122,2024-04-03,ICP,Mumbai High Complex,6.1,Actual,6.1,No,2808.7,Synthetic
1134,2024-04-04,ICP,Mumbai High Complex,6.0,Actual,6.0,No,2794.0,Synthetic
1146,2024-04-05,ICP,Mumbai High Complex,7.3,Actual,7.3,No,2762.8,Synthetic
1158,2024-04-06,ICP,Mumbai High Complex,8.1,Actual,8.1,No,2637.3,Synthetic
1170,2024-04-07,ICP,Mumbai High Complex,5.5,Actual,5.5,No,2624.1,Synthetic
1182,2024-04-08,ICP,Mumbai High Complex,5.6,Actual,5.6,No,2658.4,Synthetic
1194,2024-04-09,ICP,Mumbai High Complex,6.2,Actual,6.2,No,2712.7,Synthetic
1206,2024-04-10,ICP,Mumbai High Complex,5.8,Actual,5.8,No,2744.9,Synthetic
1218,2024-04-11,ICP,Mumbai High Complex,6.2,Actual,6.2,No,2517.0,Synthetic
1230,2024-04-12,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2694.1,Synthetic
1242,2024-04-13,ICP,Mumbai High Complex,6.2,Actual,6.2,No,2700.7,Synthetic
1254,2024-04-14,ICP,Mumbai High Complex,6.0,Actual,6.0,No,2666.5,Synthetic
1266,2024-04-15,ICP,Mumbai High Complex,6.0,Actual,6.0,No,2790.7,Synthetic
1278,2024-04-16,ICP,Mumbai High Complex,6.5,Actual,6.5,No,2710.7,Synthetic
1290,2024-04-17,ICP,Mumbai High Complex,6.1,Actual,6.1,No,2786.1,Synthetic
1302,2024-04-18,ICP,Mumbai High Complex,6.0,Actual,6.0,No,2662.7,Synthetic
1314,2024-04-19,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2754.8,Synthetic
1326,2024-04-20,ICP,Mumbai High Complex,5.8,Actual,5.8,No,2810.1,Synthetic
1338,2024-04-21,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2783.5,Synthetic
1350,2024-04-22,ICP,Mumbai High Complex,5.6,Actual,5.6,No,2589.7,Synthetic
1362,2024-04-23,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2650.3,Synthetic
1374,2024-04-24,ICP,Mumbai High Complex,7.0,Actual,7.0,No,2624.3,Synthetic
1386,2024-04-25,ICP,Mumbai High Complex,6.0,Actual,6.0,No,2703.9,Synthetic
1398,2024-04-26,ICP,Mumbai High Complex,5.5,Actual,5.5,No,2725.2,Synthetic
1410,2024-04-27,ICP,Mumbai High Complex,5.3,Actual,5.3,No,2603.8,Synthetic
1422,2024-04-28,ICP,Mumbai High Complex,5.1,Actual,5.1,No,2677.3,Synthetic
1434,2024-04-29,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2499.4,Synthetic
1446,2024-04-30,ICP,Mumbai High Complex,6.0,Actual,6.0,No,2768.7,Synthetic
1458,2024-05-01,ICP,Mumbai High Complex,6.1,Actual,6.1,No,2609.5,Synthetic
1470,2024-05-02,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2658.5,Synthetic
1482,2024-05-03,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2627.3,Synthetic
1494,2024-05-04,ICP,Mumbai High Complex,5.5,Actual,5.5,No,2744.0,Synthetic
1506,2024-05-05,ICP,Mumbai High Complex,5.5,Actual,5.5,No,2425.0,Synthetic
1518,2024-05-06,ICP,Mumbai High Complex,6.8,Actual,6.8,No,2627.6,Synthetic
1530,2024-05-07,ICP,Mumbai High Complex,6.7,Actual,6.7,No,2619.9,Synthetic
1542,2024-05-08,ICP,Mumbai High Complex,9.0,Actual,9.0,No,2556.4,Synthetic
1554,2024-05-09,ICP,Mumbai High Complex,9.6,Actual,9.6,No,2714.2,Synthetic
1566,2024-05-10,ICP,Mumbai High Complex,9.0,Actual,9.0,No,2518.5,Synthetic
1578,2024-05-11,ICP,Mumbai High Complex,8.5,Actual,8.5,No,2652.8,Synthetic
1590,2024-05-12,ICP,Mumbai High Complex,8.1,Actual,8.1,No,2624.4,Synthetic
1602,2024-05-13,ICP,Mumbai High Complex,8.6,Actual,8.6,No,2684.9,Synthetic
1614,2024-05-14,ICP,Mumbai High Complex,7.1,Actual,7.1,No,2555.1,Synthetic
1626,2024-05-15,ICP,Mumbai High Complex,5.5,Actual,5.5,No,2571.2,Synthetic
1638,2024-05-16,ICP,Mumbai High Complex,6.5,Actual,6.5,No,2697.9,Synthetic
1650,2024-05-17,ICP,Mumbai High Complex,6.7,Actual,6.7,No,2640.1,Synthetic
1662,2024-05-18,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2495.4,Synthetic
1674,2024-05-19,ICP,Mumbai High Complex,7.5,Actual,7.5,No,2548.8,Synthetic
1686,2024-05-20,ICP,Mumbai High Complex,6.0,Actual,6.0,No,2641.1,Synthetic
1698,2024-05-21,ICP,Mumbai High Complex,6.6,Actual,6.6,No,2665.2,Synthetic
1710,2024-05-22,ICP,Mumbai High Complex,8.2,Actual,8.2,No,2521.5,Synthetic
1722,2024-05-23,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2380.8,Synthetic
1734,2024-05-24,ICP,Mumbai High Complex,4.9,Actual,4.9,No,2659.7,Synthetic
1746,2024-05-25,ICP,Mumbai High Complex,6.8,Actual,6.8,No,2493.6,Synthetic
1758,2024-05-26,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2442.2,Synthetic
1770,2024-05-27,ICP,Mumbai High Complex,5.7,Actual,5.7,No,2379.4,Synthetic
1782,2024-05-28,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2658.7,Synthetic
1794,2024-05-29,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2603.2,Synthetic
1806,2024-05-30,ICP,Mumbai High Complex,7.6,Actual,7.6,No,2548.7,Synthetic
1818,2024-05-31,ICP,Mumbai High Complex,5.3,Actual,5.3,No,2706.1,Synthetic
1830,2024-06-01,ICP,Mumbai High Complex,5.6,Actual,5.6,No,2640.8,Synthetic
1842,2024-06-02,ICP,Mumbai High Complex,5.9,Actual,5.9,No,2710.1,Synthetic
1854,2024-06-03,ICP,Mumbai High Complex,6.1,Actual,6.1,No,2471.9,Synthetic
1866,2024-06-04,ICP,Mumbai High Complex,6.0,Actual,6.0,No,2576.4,Synthetic
1878,2024-06-05,ICP,Mumbai High Complex,5.8,Actual,5.8,No,2454.8,Synthetic
1890,2024-06-06,ICP,Mumbai High Complex,6.3,Actual,6.3,No,2552.8,Synthetic
1902,2024-06-07,ICP,Mumbai High Complex,7.8,Actual,7.8,No,2527.4,Synthetic
1914,2024-06-08,ICP,Mumbai High Complex,8.7,Actual,8.7,No,2578.7,Synthetic
